cell_id,year,ambient_population
r192c1233,1979,82957.85021297136
r192c1234,1979,34520.3036728362
r192c1235,1979,21424.376905280045
r192c1236,1979,24428.139836623086
r192c1237,1979,582407.8859143198
r193c1226,1979,69612.36282021292
r193c1227,1979,59559.97548280172
r193c1228,1979,48924.91055497888
r193c1229,1979,103583.12983570836
r193c1230,1979,9370.844039274443
r193c1231,1979,13986.110079952949
r193c1232,1979,16669.380067714323
r193c1233,1979,53075.59066601572
r193c1234,1979,163116.8523207657
r193c1235,1979,81879.02488553569
r193c1236,1979,259050.65878405643
r194c1224,1979,10646.882726133392
r194c1226,1979,78006.59859167521
r194c1227,1979,1266562.2421687124
r194c1228,1979,18114.29678228639
r194c1229,1979,29896.59324514203
r194c1230,1979,17658.529286695033
r194c1231,1979,26646.375489594964
r194c1232,1979,247988.90192533075
r194c1233,1979,29484.799115796588
r194c1235,1979,960490.3964869418
r194c1236,1979,3441698.314911341
r195c1224,1979,13372.121958960659
r195c1226,1979,78218.71420437722
r195c1227,1979,27874.04193669882
r195c1228,1979,30849.292824340344
r195c1229,1979,116229.81594353286
r195c1231,1979,120618.80952851342
r195c1233,1979,127002.56515679263
r195c1234,1979,195247.5157503542
r196c1226,1979,61077.19756969389
r196c1227,1979,68571.66850293422
r196c1229,1979,41483.10653518477
r201c1225,1979,97312.2142007889
r201c1226,1979,63246.70813395856
r201c1227,1979,26641.9967909307
r163c1239,1980,112281.05195250997
r163c1240,1980,47306.5190554868
r164c1239,1980,17774.23802091013
r164c1240,1980,31154.307256333275
r165c1237,1980,4281.970549715812
r165c1238,1980,44805.59475857835
r165c1239,1980,35750.912764639674
r165c1240,1980,1576.9792244457926
r165c1241,1980,141768.81583269485
r165c1242,1980,15888.947410792593
r166c1236,1980,60306.48816724543
r166c1237,1980,15172.048592181063
r166c1238,1980,54138.54384861625
r166c1239,1980,1773.3206135337766
r166c1240,1980,10611.85343419595
r167c1232,1980,4831.5151419920985
r167c1233,1980,19002.935225473688
r167c1234,1980,3932.869760145057
r167c1235,1980,5010.2918442617665
r167c1236,1980,10099.23451504639
r167c1237,1980,1007.2117291167233
r167c1238,1980,130640.58316864862
r167c1239,1980,648076.1225772391
r168c1226,1980,4607.158114037638
r168c1227,1980,23423.94932884847
r168c1233,1980,18787.607914698347
r168c1234,1980,1284.877009291976
r168c1235,1980,3083.3090760359287
r168c1236,1980,24.29866835474968
r168c1237,1980,1186.274484368162
r168c1238,1980,262743.01721275685
r169c1226,1980,26624.257526702248
r169c1227,1980,7441.257912114263
r169c1228,1980,5868.764075271673
r169c1229,1980,8933.552165343437
r169c1230,1980,7529.58565574475
r169c1231,1980,9976.677021910256
r169c1232,1980,555074.3717834813
r169c1233,1980,17666.919831283267
r169c1234,1980,3559.21751686618
r169c1235,1980,294.02731176351796
r169c1236,1980,1806.0512476874624
r169c1237,1980,34239.74359044895
r169c1238,1980,37712.55094795802
r170c1225,1980,143770.4058408818
r170c1226,1980,14945.919304292758
r170c1227,1980,1246.6006244512166
r170c1228,1980,2244.73441933468
r170c1229,1980,534.4253471232951
r170c1230,1980,234.19288753252476
r170c1231,1980,3223.3935016691685
r170c1232,1980,5317.95860436512
r170c1233,1980,18288.385720943777
r170c1234,1980,6805.369367886335
r170c1235,1980,11190.147760869764
r170c1236,1980,527.382931479052
r170c1237,1980,34250.371667883315
r170c1238,1980,5361.642336437407
r171c1223,1980,21856.664439730932
r171c1224,1980,3369.4371260947073
r171c1225,1980,1057.932580587443
r171c1226,1980,504975.2378638942
r171c1227,1980,1822.0116114423847
r171c1228,1980,12546.515986464567
r171c1229,1980,1062.1719010325478
r171c1230,1980,1138.1882686627591
r171c1231,1980,2342.002166084945
r171c1232,1980,35570.097400971325
r171c1233,1980,2145.8444497988276
r171c1234,1980,712.1590319601819
r171c1235,1980,57630.90688298008
r171c1236,1980,6828.63868653619
r171c1237,1980,114182.65362569038
r171c1238,1980,23403.498538813594
r172c1221,1980,9984.84325157045
r172c1222,1980,10487.010277463287
r172c1223,1980,7114.529318518937
r172c1224,1980,3395.13577131274
r172c1225,1980,106933.46232274779
r172c1226,1980,24868.036804371328
r172c1227,1980,1116.1515586301684
r172c1228,1980,1389.2297509089112
r172c1229,1980,185.5540898712352
r172c1230,1980,5909.4548185606545
r172c1231,1980,4512.876661114307
r172c1232,1980,4636.128351264338
r172c1233,1980,686.1495374765576
r172c1234,1980,38322.31398822214
r172c1235,1980,26620.703885276114
r172c1236,1980,272102.94277304667
r173c1219,1980,36142.159473176376
r173c1220,1980,65470.74650951837
r173c1221,1980,938.2693167956655
r173c1222,1980,4886.312367359607
r173c1223,1980,489.4245427586138
r173c1224,1980,1814.6900147555507
r173c1225,1980,9753.83894156387
r173c1226,1980,6747.079461321235
r173c1227,1980,1301.0127025097609
r173c1228,1980,5198.422972669745
r173c1229,1980,876.5776048392167
r173c1230,1980,12030.071495366858
r173c1231,1980,1719.0268145876664
r173c1232,1980,9260.836903498594
r173c1233,1980,43144.8874878196
r173c1234,1980,40063.60813783197
r174c1218,1980,50035.38422790325
r174c1219,1980,2823.4344062046384
r174c1220,1980,88897.62827589587
r174c1221,1980,1820.232634657468
r174c1222,1980,12665.475535396361
r174c1223,1980,60326.51364343285
r174c1224,1980,153694.98987130943
r174c1225,1980,215173.79394607295
r174c1226,1980,2336.6926416220763
r174c1227,1980,3706.135974369943
r174c1228,1980,89.15328061005475
r174c1229,1980,35590.23266870774
r174c1230,1980,46619.303031637086
r174c1231,1980,122663.4342853809
r174c1232,1980,233803.77188903294
r174c1233,1980,96804.2935016297
r175c1217,1980,76826.7874669133
r175c1218,1980,105732.54512667215
r175c1219,1980,52618.28028274963
r175c1220,1980,77477.86818008924
r175c1221,1980,84757.12317106446
r175c1222,1980,38078.818349549976
r175c1223,1980,41945.38039085394
r175c1224,1980,91799.70911171213
r175c1225,1980,129373.53442688071
r175c1226,1980,3978.156605096782
r175c1227,1980,1148.413532304457
r175c1228,1980,631.515157146624
r175c1229,1980,90780.47796580574
r175c1230,1980,1402338.5716570322
r176c1218,1980,4451.040909892125
r176c1220,1980,166988.6210392044
r176c1221,1980,16435.91687800785
r176c1222,1980,386467.4637311255
r176c1223,1980,157544.35172360885
r176c1224,1980,95766.31408752411
r176c1225,1980,190331.8929949316
r176c1226,1980,19695.127718953234
r176c1227,1980,15098.68073561427
r176c1228,1980,32986.0643189166
r176c1229,1980,27362.14287123419
r177c1222,1980,137245.69373042026
r177c1223,1980,513075.9380975484
r177c1224,1980,423921.36327792896
r177c1225,1980,30392.940560968607
r177c1226,1980,9574.886674424224
r177c1227,1980,11326.975510051285
r177c1228,1980,166897.50617049675
r177c1229,1980,47359.7434453639
r178c1221,1980,37582.497063308576
r178c1222,1980,850696.3912217885
r178c1223,1980,786020.1304661584
r178c1224,1980,26565.832359587668
r178c1225,1980,56002.53582246738
r178c1226,1980,30428.950150226097
r178c1227,1980,1943.3264005503672
r178c1228,1980,730.5157760552186
r178c1229,1980,538721.9440576319
r178c1230,1980,25313.977662534075
r179c1221,1980,65495.1087218458
r179c1222,1980,679338.6252821622
r179c1223,1980,105006.15759440907
r179c1224,1980,7755.892202280488
r179c1225,1980,44622.15208213703
r179c1226,1980,28847.964204251977
r179c1227,1980,8460.336022863434
r179c1228,1980,2988.4352714426886
r179c1229,1980,71780.00279632867
r179c1230,1980,2374.6422144045146
r179c1231,1980,25147.123925104737
r180c1221,1980,337373.4861415097
r180c1222,1980,386341.0627031304
r180c1223,1980,374616.8939416209
r180c1224,1980,5015.749240748891
r180c1225,1980,1705.847293486614
r180c1226,1980,16356.189077296236
r180c1227,1980,3778.2689997256057
r180c1228,1980,2127.0606997615055
r180c1229,1980,8086.8397364318735
r180c1230,1980,7506.794692759804
r180c1231,1980,4364.891761051433
r180c1232,1980,13211.218492587
r181c1220,1980,107952.08596925059
r181c1221,1980,138324.6095716573
r181c1222,1980,126197.05224382994
r181c1223,1980,272813.53310539597
r181c1224,1980,54061.53839926901
r181c1225,1980,34565.29164107482
r181c1226,1980,14188.125553792775
r181c1227,1980,16820.446138966916
r181c1228,1980,4862.875799492214
r181c1229,1980,25509.675016427023
r181c1230,1980,8531.854167677644
r181c1231,1980,1318.3333779084066
r181c1232,1980,4279.1218038220895
r182c1219,1980,25031.10601312167
r182c1220,1980,24140.642411760284
r182c1221,1980,26332.122267996274
r182c1222,1980,749067.1407772922
r182c1223,1980,65771.6875001922
r182c1224,1980,11640.828215180256
r182c1225,1980,25829.48628246216
r182c1226,1980,10398.405173203599
r182c1227,1980,3478.901355333862
r183c1220,1980,5949.940509056689
r183c1221,1980,103868.38314951636
r183c1222,1980,45384.328363157794
r183c1224,1980,37413.87800136805
r183c1226,1980,338850.4494856529
r181c1233,1980,17869.445230765963
r182c1228,1980,44911.21687837358
r182c1229,1980,41797.15731664376
r182c1230,1980,26476.813008117027
r182c1231,1980,14486.3938759632
r182c1232,1980,28749.638795294522
r182c1233,1980,3352.479737090527
r182c1234,1980,102482.2463631887
r183c1227,1980,70774.98692595534
r183c1228,1980,174410.3474090224
r183c1229,1980,18869.18799937793
r183c1230,1980,220447.06789361892
r183c1231,1980,41347.364756912284
r183c1232,1980,6963.311990377615
r183c1233,1980,5069.152869444658
r183c1234,1980,1774.8235370749217
r184c1226,1980,576868.3580075477
r184c1227,1980,4212098.315132348
r184c1228,1980,5326172.94569277
r184c1229,1980,28241.582780413155
r184c1230,1980,6842.989763783458
r184c1231,1980,45820.97996394899
r184c1232,1980,9123.016054245272
r184c1233,1980,4171.721965975856
r184c1234,1980,6555.4243188531955
r184c1235,1980,33786.00393004085
r185c1226,1980,1632080.2258749628
r185c1227,1980,2347530.2503346438
r185c1228,1980,1314999.5934435497
r185c1229,1980,85729.49981815508
r185c1230,1980,41189.94978108246
r185c1231,1980,268696.3663542744
r185c1232,1980,13143.699590088741
r185c1233,1980,16999.211342333
r185c1234,1980,12988.154660972301
r185c1235,1980,4024.247942411901
r185c1236,1980,131958.06122916812
r186c1227,1980,71501.74400803128
r186c1228,1980,192208.20985485436
r186c1229,1980,50741.9075285531
r186c1230,1980,40851.40047089546
r186c1231,1980,33350.4769920197
r186c1232,1980,117123.27074718455
r186c1233,1980,78726.93351358693
r186c1234,1980,7759.794506505806
r186c1235,1980,36848.72401250569
r186c1236,1980,27632.85771140787
r186c1237,1980,25935.77179333487
r187c1226,1980,47929.08913506886
r187c1228,1980,366176.1186459606
r187c1229,1980,65434.103101819186
r187c1230,1980,87442.68649110186
r187c1231,1980,192624.53321353087
r187c1232,1980,11365.202731003668
r187c1233,1980,19587.442372032747
r187c1234,1980,93226.33375637693
r187c1235,1980,13226.789280322291
r187c1236,1980,4909.65399462098
r187c1237,1980,17757.005196134403
r188c1225,1980,27402.536051170613
r188c1226,1980,91489.0837530261
r188c1227,1980,60248.513746955075
r188c1228,1980,16021.080698225647
r188c1229,1980,523376.5493873275
r188c1230,1980,63410.168511035175
r188c1231,1980,7530.73417066189
r188c1232,1980,71910.65073180612
r188c1233,1980,38740.40406975792
r188c1234,1980,100270.596075988
r188c1235,1980,23703.80256489898
r188c1236,1980,24160.83327716461
r188c1237,1980,22771.556105213993
r189c1226,1980,56839.48086711153
r189c1227,1980,58693.94930748985
r189c1228,1980,69052.52857621526
r189c1229,1980,1298689.6034463514
r189c1230,1980,65674.66734497431
r189c1231,1980,20012.067485956264
r189c1232,1980,77371.46597385392
r189c1233,1980,27884.323348456837
r189c1234,1980,43243.21995813742
r189c1235,1980,12228.799344685234
r189c1236,1980,14530.772999741834
r189c1237,1980,18062.616419620783
r190c1226,1980,47747.04846604923
r190c1227,1980,71616.55909959426
r190c1228,1980,132326.1224115584
r190c1229,1980,38348.75413693255
r190c1230,1980,33832.163474488174
r190c1231,1980,29112.329845973996
r190c1232,1980,92889.84206220941
r190c1233,1980,426564.44701149315
r190c1234,1980,26668.2430548182
r190c1235,1980,23317.42068497296
r190c1236,1980,16361.132580373469
r190c1237,1980,518934.49817951693
r191c1227,1980,370986.7392582219
r191c1228,1980,753637.8852299283
r191c1229,1980,16415.278186413052
r191c1230,1980,11814.55222920108
r191c1231,1980,10218.103805252238
r191c1232,1980,12018.437749800234
r191c1233,1980,217368.95034034306
r191c1234,1980,2613985.1205410026
r191c1235,1980,216740.56095287387
r191c1236,1980,167448.38230275066
r191c1237,1980,266503.7312831698
r192c1226,1980,63809.77947992481
r192c1227,1980,127597.2334673477
r192c1228,1980,21078.143320006777
r192c1229,1980,29256.499309427276
r192c1230,1980,32934.37328485008
r192c1231,1980,39281.34919824659
r192c1232,1980,22331.09801863874
r192c1233,1980,85471.17964097462
r192c1234,1980,35616.62667913811
r192c1235,1980,22254.16406863137
r192c1236,1980,25733.41067579517
r192c1237,1980,593022.7515328078
r193c1226,1980,71168.30557832397
r193c1227,1980,60800.76930690707
r193c1228,1980,50000.37623615976
r193c1229,1980,104462.96524225784
r193c1230,1980,9777.402855979093
r193c1231,1980,14487.435126820179
r193c1232,1980,17201.340490458166
r193c1233,1980,55040.316533112724
r193c1234,1980,167343.78072734494
r193c1235,1980,85579.91762264985
r193c1236,1980,264866.7277529436
r194c1224,1980,10936.931789457585
r194c1226,1980,79689.63684624215
r194c1227,1980,1284762.9048251011
r194c1228,1980,18779.20691217087
r194c1229,1980,30409.64599860277
r194c1230,1980,18127.418796695987
r194c1231,1980,27362.176983750884
r194c1232,1980,250720.78406524408
r194c1233,1980,30880.922614138235
r194c1235,1980,970212.9874322324
r194c1236,1980,3451339.4338445663
r195c1224,1980,13736.8670403454
r195c1226,1980,79656.79273456067
r195c1227,1980,28607.435814818527
r195c1228,1980,31328.440482572267
r195c1229,1980,116138.55534653761
r195c1231,1980,120318.97817177413
r195c1233,1980,129101.68871306162
r195c1234,1980,197978.42820249783
r196c1226,1980,62055.71351925841
r196c1227,1980,69854.94475537691
r196c1229,1980,42063.93935124399
r201c1225,1980,100310.90907410838
r201c1226,1980,65555.67669605777
r201c1227,1980,27524.81447797328
r163c1239,1981,112770.20549094939
r163c1240,1981,47715.53401965747
r164c1239,1981,18373.758607831147
r164c1240,1981,31218.253872397265
r165c1237,1981,4602.320181075046
r165c1238,1981,45274.709373562655
r165c1239,1981,36299.63505164735
r165c1240,1981,1648.983178084062
r165c1241,1981,141797.39686611563
r165c1242,1981,16175.788143564321
r166c1236,1981,60139.84086131592
r166c1237,1981,15519.606958798942
r166c1238,1981,53733.91142247461
r166c1239,1981,1875.0659293306014
r166c1240,1981,11266.212855854785
r167c1232,1981,4833.283950032007
r167c1233,1981,20771.288458389296
r167c1234,1981,4117.929253557193
r167c1235,1981,5267.180312670165
r167c1236,1981,10298.530493486627
r167c1237,1981,1061.0879935864214
r167c1238,1981,131992.24027439643
r167c1239,1981,646966.0966916111
r168c1226,1981,4670.976757246004
r168c1227,1981,24070.83803661584
r168c1233,1981,19612.866648930714
r168c1234,1981,1307.8355512001935
r168c1235,1981,3425.425584730945
r168c1236,1981,24.699925139546394
r168c1237,1981,1215.2038514723756
r168c1238,1981,267311.0130452409
r169c1226,1981,27268.91802871323
r169c1227,1981,7793.598782921676
r169c1228,1981,5995.913899330277
r169c1229,1981,9650.605218244196
r169c1230,1981,7898.879087994447
r169c1231,1981,10143.556221183831
r169c1232,1981,551177.6635123298
r169c1233,1981,18542.961323476084
r169c1234,1981,3721.9371656505214
r169c1235,1981,302.66446111330436
r169c1236,1981,1812.0031477945545
r169c1237,1981,34781.29647217134
r169c1238,1981,38632.645288236774
r170c1225,1981,144438.46821112168
r170c1226,1981,15717.077114062871
r170c1227,1981,1346.6116330391783
r170c1228,1981,2286.4982347413898
r170c1229,1981,539.8984314613044
r170c1230,1981,274.06785115692765
r170c1231,1981,3225.727286901325
r170c1232,1981,5374.466568265447
r170c1233,1981,18197.190464847703
r170c1234,1981,7014.410208951682
r170c1235,1981,12095.784520512769
r170c1236,1981,582.9031416382768
r170c1237,1981,34609.93439574408
r170c1238,1981,5543.093258289153
r171c1223,1981,22055.75228314181
r171c1224,1981,3516.3661582675404
r171c1225,1981,1072.6771985615733
r171c1226,1981,507476.06998656964
r171c1227,1981,1842.057716520684
r171c1228,1981,12684.758089412659
r171c1229,1981,1077.9194259633884
r171c1230,1981,1154.2124495573196
r171c1231,1981,2334.1323488615453
r171c1232,1981,37031.01058054178
r171c1233,1981,2166.1589600395905
r171c1234,1981,722.5701209767722
r171c1235,1981,58027.574881069624
r171c1236,1981,7249.896272553962
r171c1237,1981,116104.52891861992
r171c1238,1981,24355.8613573884
r172c1221,1981,10276.257231084914
r172c1222,1981,10882.954119319435
r172c1223,1981,7414.501271566376
r172c1224,1981,3445.8908267129923
r172c1225,1981,107119.2384473156
r172c1226,1981,25577.14969769437
r172c1227,1981,1115.5666929264553
r172c1228,1981,1387.0168652590364
r172c1229,1981,188.16884109470993
r172c1230,1981,6231.165141853888
r172c1231,1981,4645.46256490505
r172c1232,1981,4804.3002222431105
r172c1233,1981,700.4947078054898
r172c1234,1981,38570.31989965445
r172c1235,1981,27407.453890673172
r172c1236,1981,273206.4676571615
r173c1219,1981,37793.16746082415
r173c1220,1981,67154.45773845428
r173c1221,1981,987.684897408072
r173c1222,1981,5251.968779871042
r173c1223,1981,506.82800051011145
r173c1224,1981,1832.3404303990524
r173c1225,1981,10071.941240256183
r173c1226,1981,6796.962406992912
r173c1227,1981,1376.001963317584
r173c1228,1981,5293.008069090582
r173c1229,1981,910.2394028907404
r173c1230,1981,12192.936105744804
r173c1231,1981,1761.8528443131258
r173c1232,1981,9576.436194689164
r173c1233,1981,44694.96570696057
r173c1234,1981,40609.84675242304
r174c1218,1981,52644.61118275277
r174c1219,1981,3095.73019622804
r174c1220,1981,91241.71483470066
r174c1221,1981,1983.25490187748
r174c1222,1981,13293.061895695893
r174c1223,1981,61541.80366533407
r174c1224,1981,155049.3943617213
r174c1225,1981,216238.9352389997
r174c1226,1981,2350.2339549788276
r174c1227,1981,3963.630496364277
r174c1228,1981,90.10151111744847
r174c1229,1981,36373.544757778734
r174c1230,1981,47925.542231153835
r174c1231,1981,124236.22731183234
r174c1232,1981,240317.908084567
r174c1233,1981,100475.7686145154
r175c1217,1981,79621.83790178121
r175c1218,1981,109260.20651156091
r175c1219,1981,54326.92200295837
r175c1220,1981,79618.18479123304
r175c1221,1981,86708.31061573574
r175c1222,1981,39929.62821603602
r175c1223,1981,43448.32470884309
r175c1224,1981,95142.57143150136
r175c1225,1981,130346.05699676355
r175c1226,1981,4134.767507920903
r175c1227,1981,1167.374826809647
r175c1228,1981,647.4462788453435
r175c1229,1981,92310.57495145344
r175c1230,1981,1401978.840605943
r176c1218,1981,4667.5090893612305
r176c1220,1981,170481.48583011376
r176c1221,1981,17425.14360109148
r176c1222,1981,392672.7284809657
r176c1223,1981,160709.99844470472
r176c1224,1981,99856.66816965061
r176c1225,1981,191953.1419198635
r176c1226,1981,20124.317858262588
r176c1227,1981,15479.135982850312
r176c1228,1981,33450.895153361365
r176c1229,1981,28034.96519244771
r177c1222,1981,139556.7002860262
r177c1223,1981,517453.1050524995
r177c1224,1981,428175.75588287367
r177c1225,1981,30976.251810550813
r177c1226,1981,9839.493856314779
r177c1227,1981,12002.014046063294
r177c1228,1981,170009.28866479525
r177c1229,1981,49794.376396348125
r178c1221,1981,38943.099288248355
r178c1222,1981,884614.4667927009
r178c1223,1981,813993.1832140277
r178c1224,1981,27821.626704116632
r178c1225,1981,57660.252206723424
r178c1226,1981,30727.585138092756
r178c1227,1981,2013.7776712086709
r178c1228,1981,774.7673637698076
r178c1229,1981,555583.1216038197
r178c1230,1981,26621.25388738729
r179c1221,1981,68439.02250692497
r179c1222,1981,689228.7656134908
r179c1223,1981,110057.39307604637
r179c1224,1981,8269.205395086134
r179c1225,1981,45997.121149620725
r179c1226,1981,29403.226024810934
r179c1227,1981,8797.04091915624
r179c1228,1981,3129.6693068547866
r179c1229,1981,74097.7488954521
r179c1230,1981,2631.011599403995
r179c1231,1981,26189.305103151128
r180c1221,1981,339021.1924988559
r180c1222,1981,392479.1642379126
r180c1223,1981,377393.2848888429
r180c1224,1981,5229.895554694841
r180c1225,1981,1815.7352184134863
r180c1226,1981,17265.560550234433
r180c1227,1981,4089.5764508697584
r180c1228,1981,2224.727327049362
r180c1229,1981,8570.041064811776
r180c1230,1981,8001.886784526591
r180c1231,1981,4655.454262402876
r180c1232,1981,13983.124188486974
r181c1220,1981,110449.69173134706
r181c1221,1981,141263.16635314195
r181c1222,1981,130252.01514838226
r181c1223,1981,277855.54165800905
r181c1224,1981,55080.272414342355
r181c1225,1981,35880.14369274109
r181c1226,1981,14881.638673414147
r181c1227,1981,17473.761776716226
r181c1228,1981,5049.575446188768
r181c1229,1981,26544.41453983356
r181c1230,1981,8822.569556063849
r181c1231,1981,1371.388551495447
r181c1232,1981,4357.808095561671
r182c1219,1981,26260.557802710664
r182c1220,1981,24851.421849906546
r182c1221,1981,27031.079002269118
r182c1222,1981,754581.0327799448
r182c1223,1981,67328.31754351385
r182c1224,1981,11981.473018863513
r182c1225,1981,27078.395645745903
r182c1226,1981,10747.351584697395
r182c1227,1981,3811.2923605187516
r183c1220,1981,6457.7509101338055
r183c1221,1981,107224.65828883977
r183c1222,1981,46973.863208006296
r183c1224,1981,38654.44940561339
r183c1226,1981,341446.1988469341
r181c1233,1981,18401.885000463706
r182c1228,1981,47534.3934352017
r182c1229,1981,44172.96047356438
r182c1230,1981,27280.189480251098
r182c1231,1981,15044.448047788064
r182c1232,1981,29785.646326316153
r182c1233,1981,3539.067452035423
r182c1234,1981,103042.46623731942
r183c1227,1981,78501.47364574154
r183c1228,1981,190894.7322436113
r183c1229,1981,20927.108161809825
r183c1230,1981,219912.26801795306
r183c1231,1981,42234.280947014915
r183c1232,1981,7395.3744056942005
r183c1233,1981,5430.052419402132
r183c1234,1981,1863.5428290233367
r184c1226,1981,598319.6182427139
r184c1227,1981,4267345.9595733
r184c1228,1981,5389111.671283519
r184c1229,1981,31619.45273919539
r184c1230,1981,7482.2006451430425
r184c1231,1981,47140.81810462823
r184c1232,1981,9817.30471438473
r184c1233,1981,4433.73512588455
r184c1234,1981,6877.937780875356
r184c1235,1981,35060.309642609405
r185c1226,1981,1663919.8655401345
r185c1227,1981,2423734.667442762
r185c1228,1981,1365234.7317048104
r185c1229,1981,94347.58525529728
r185c1230,1981,45435.88972772656
r185c1231,1981,271048.16470737394
r185c1232,1981,14130.320736185757
r185c1233,1981,17762.242583196912
r185c1234,1981,13415.824728450205
r185c1235,1981,4239.400311630026
r185c1236,1981,132489.42736860257
r186c1227,1981,81302.2558676206
r186c1228,1981,211095.51378965817
r186c1229,1981,56489.37056475294
r186c1230,1981,44367.50037818654
r186c1231,1981,34921.66293499964
r186c1232,1981,118569.73751943008
r186c1233,1981,79835.79420500084
r186c1234,1981,8131.437694450326
r186c1235,1981,37236.78774902291
r186c1236,1981,27952.403303226994
r186c1237,1981,26402.928431175835
r187c1226,1981,51143.54251080852
r187c1228,1981,375839.8898846966
r187c1229,1981,69244.8854566336
r187c1230,1981,90667.63900028661
r187c1231,1981,193901.15161310998
r187c1232,1981,11751.082295677686
r187c1233,1981,19896.27291506164
r187c1234,1981,93904.55001140597
r187c1235,1981,13513.549793454593
r187c1236,1981,5222.121788709208
r187c1237,1981,18066.16462715541
r188c1225,1981,28932.057468246614
r188c1226,1981,94975.16292531855
r188c1227,1981,62173.83577672118
r188c1228,1981,17182.570825282543
r188c1229,1981,525071.4336409853
r188c1230,1981,66500.91752519758
r188c1231,1981,8083.022873428501
r188c1232,1981,72820.83476924199
r188c1233,1981,39874.64062462088
r188c1234,1981,100745.79733630926
r188c1235,1981,24159.235477540475
r188c1236,1981,24963.74985040528
r188c1237,1981,23433.239042817404
r189c1226,1981,58705.287579441545
r189c1227,1981,60195.79326013195
r189c1228,1981,71273.74204988388
r189c1229,1981,1317873.9626435947
r189c1230,1981,67300.19217063283
r189c1231,1981,21277.294515555026
r189c1232,1981,78506.57224344258
r189c1233,1981,29005.409400607317
r189c1234,1981,43918.0184140302
r189c1235,1981,12794.665133464247
r189c1236,1981,15145.272959293798
r189c1237,1981,18543.09058996906
r190c1226,1981,49260.0224908076
r190c1227,1981,74363.37157924191
r190c1228,1981,136316.1363990585
r190c1229,1981,39670.53888703762
r190c1230,1981,35123.77321008973
r190c1231,1981,29780.298443259955
r190c1232,1981,94995.94992625232
r190c1233,1981,427589.05374904984
r190c1234,1981,27695.204656632686
r190c1235,1981,24287.01817855899
r190c1236,1981,17458.19386336522
r190c1237,1981,515245.4543845603
r191c1227,1981,372405.17139748513
r191c1228,1981,752490.9078072368
r191c1229,1981,17115.76333949683
r191c1230,1981,12509.97344320668
r191c1231,1981,10649.979403988065
r191c1232,1981,12626.009192865764
r191c1233,1981,221985.91675318053
r191c1234,1981,2632926.2585976347
r191c1235,1981,220969.17449895784
r191c1236,1981,169417.1840980813
r191c1237,1981,267080.47512320534
r192c1226,1981,66303.4690266218
r192c1227,1981,130920.9728089984
r192c1228,1981,22312.169942639164
r192c1229,1981,30873.52998237103
r192c1230,1981,34071.20629907402
r192c1231,1981,40598.234645268036
r192c1232,1981,23188.992582385545
r192c1233,1981,88644.76056719803
r192c1234,1981,37229.72681709958
r192c1235,1981,23402.79251084942
r192c1236,1981,27449.864847815898
r192c1237,1981,604297.6816584679
r193c1226,1981,73303.42610361466
r193c1227,1981,62565.34054495231
r193c1228,1981,51510.727759095884
r193c1229,1981,105616.56601288641
r193c1230,1981,10310.809696773094
r193c1231,1981,15150.921461851234
r193c1232,1981,17913.573273872957
r193c1233,1981,57625.966695699346
r193c1234,1981,172373.57267687225
r193c1235,1981,90522.11602708128
r193c1236,1981,271763.4887086141
r194c1224,1981,11346.6777782226
r194c1226,1981,82050.39130672727
r194c1227,1981,1304690.1870720913
r194c1228,1981,19765.224235115853
r194c1229,1981,31238.804084830204
r194c1230,1981,18873.910861709337
r194c1231,1981,28364.53555501399
r194c1232,1981,253449.54531625303
r194c1233,1981,32774.76730504011
r194c1235,1981,982216.5317384861
r194c1236,1981,3463526.5022466313
r195c1224,1981,14195.50490001226
r195c1226,1981,81712.88282780508
r195c1227,1981,29608.452439614397
r195c1228,1981,32012.23053149364
r195c1229,1981,116005.78639337701
r195c1231,1981,119632.74925635595
r195c1233,1981,131148.19723604174
r195c1234,1981,200478.7892100087
r196c1226,1981,63371.3850094619
r196c1227,1981,71392.11079083217
r196c1229,1981,42773.27996842732
r201c1225,1981,103516.83175347594
r201c1226,1981,68265.23126574271
r201c1227,1981,28516.216841623977
r163c1239,1982,113389.94410811857
r163c1240,1982,48117.018969197175
r164c1239,1982,18967.246901654536
r164c1240,1982,31272.058965686698
r165c1237,1982,4911.536622337627
r165c1238,1982,45719.80678746324
r165c1239,1982,36818.34984417439
r165c1240,1982,1717.8500328036907
r165c1241,1982,141762.24894342752
r165c1242,1982,16444.92033475006
r166c1236,1982,59966.2744334577
r166c1237,1982,15850.089191505795
r166c1238,1982,53330.609592504734
r166c1239,1982,1972.501630024922
r166c1240,1982,11892.399649157574
r167c1232,1982,4835.82281626392
r167c1233,1982,22459.87925645338
r167c1234,1982,4294.109487090318
r167c1235,1982,5512.093850523365
r167c1236,1982,10487.673345711142
r167c1237,1982,1112.6646080224775
r167c1238,1982,133258.98147973724
r167c1239,1982,645730.6618284149
r168c1226,1982,4747.086753671573
r168c1227,1982,24694.51535859184
r168c1233,1982,20399.05925543486
r168c1234,1982,1329.4744229877697
r168c1235,1982,3752.2790315106563
r168c1236,1982,25.07971393316984
r168c1237,1982,1242.731653919323
r168c1238,1982,271638.213374788
r169c1226,1982,27886.94164864104
r169c1227,1982,8129.065619798377
r169c1228,1982,6116.097540804368
r169c1229,1982,10342.829306489737
r169c1230,1982,8268.888715142526
r169c1231,1982,10322.23879539708
